ID,pid,MATINH,Urban_Rural,age,gender,Q302,Q303A,Q303B,Q304_1,Q304_2,Q304_3,Q304_4,Q305A1,Q305A2,Q305B1,Q305B2,Q306,Q307,Q308,Q309,Q310A1,Q310A2,Q310B1,Q310B2,Q311,Q305A,Q305B,Q310AA,Q310B,region3,agegroup,weight
3.63651E+14,1,36,2,24,2,12,5,0,1,,,,4,41,13,69,6,1,12000,1,,,,,,Nhân viên van phòng,,,,North,15-44,5260223
2.52401E+14,3,25,2,32,2,7,1,0,2,,,,6,61,1,1,1,1,1500,2,6,63,1,1,1,làm chè,,làm ru___ng,,North,15-44,5260223
1.5132E+14,1,15,2,15,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
2.42191E+14,3,24,2,16,2,11,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.0088E+14,2,10,2,20,2,9,2,0,2,,,,6,63,1,1,4,2,,,,,,,,nông nghi___p,,,,North,15-44,5260223
1.5138E+14,2,15,2,42,2,5,1,0,2,,,,6,63,1,1,1,2,,,,,,,,nông nghi___,,,,North,15-44,5260223
3.63651E+14,3,36,2,36,2,12,3,0,1,,,,7,75,20,99,4,1,7000,1,,,,,,Công nhân,,,,North,15-44,5260223
3.33321E+14,3,33,2,34,2,12,4,4,1,,,,3,36,16,85,5,1,5000,1,,,,,,giáo viên,,,,North,15-44,5260223
3.53501E+14,1,35,2,42,2,12,3,0,2,,,,6,61,1,1,2,1,6500,2,,,,,,"tr___ng tr___ thành, chan nuôi ___ nhà",,,,North,15-44,5260223
1.0088E+14,2,10,2,32,2,0,0,0,2,,,,6,63,1,1,4,2,,,,,,,,nông nghi___p,,,,North,15-44,5260223
3.13161E+14,1,31,2,18,2,12,3,1,1,,,,7,74,3,26,6,1,8000,1,,,,,,Công Nhân s___n xu___t,,,,North,15-44,5260223
3.63601E+14,2,36,2,42,2,12,3,0,1,,,,7,75,21,96,4,1,6000,1,,,,,,công nhân,,,,North,15-44,5260223
3.13121E+14,1,31,2,20,2,12,3,0,1,,,,9,93,3,26,6,1,8000,1,,,,,,công nhán,,,,North,15-44,5260223
1.7148E+14,4,17,2,41,2,9,2,0,1,,,,9,93,19,98,4,1,2000,2,6,63,1,1,4,làm ch___i,,làm ru___ng,,North,15-44,5260223
3.53471E+14,4,35,2,37,2,12,3,0,3,,,,5,52,21,96,2,1,14000,2,,,,,,bán hàng d___ g___ n___i th___t,,,,North,15-44,5260223
3.63621E+14,3,36,2,43,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
2.52381E+14,3,25,2,34,2,12,3,0,1,,,,7,75,19,97,4,1,5500,2,,,,,,May,,,,North,15-44,5260223
1.25009E+13,4,1,2,37,2,12,3,0,1,,,,7,75,3,14,4,1,7000,1,9,95,7,47,2,công nhân,,bán ha__ng,,North,15-44,5260223
3.63611E+14,1,36,2,23,2,12,3,1,1,,,,9,93,21,94,6,1,5500,1,,,,,,công nhân cty g___u bông,,,,North,15-44,5260223
2.42211E+14,4,24,2,29,2,7,1,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.7148E+14,3,17,2,39,2,12,3,0,3,,,,9,95,7,47,4,1,4000,2,,,,,,Bán Hàng T___p Hóa,,,,North,15-44,5260223
1.2811E+13,3,1,2,34,2,12,4,0,2,,,,6,61,1,1,1,1,5000,2,,,,,,Làm ru___ng,,,,North,15-44,5260223
2.22051E+14,3,22,2,35,2,9,2,0,2,,,,9,92,19,97,1,1,10000,2,,,,,,Làm nông,,,,North,15-44,5260223
1.2771E+13,3,1,2,36,2,12,3,0,3,,,,9,95,19,98,4,1,6000,2,,,,,,bán hàng t___p hóa,,,,North,15-44,5260223
3.53521E+14,3,35,2,30,2,12,4,0,3,,,,5,52,21,95,2,1,8500,2,,,,,,kính doanh di___n tho___i và ph___ ki___n di___n tho___i,,,,North,15-44,5260223
1.71531E+14,2,17,2,43,2,9,2,0,1,2,,,9,95,7,47,4,1,2000,2,6,63,1,1,4,ch___ c___a hàng qu___n áo,,Nông nghi___p,,North,15-44,5260223
3.63561E+14,3,36,2,37,2,9,2,0,2,,,,6,63,1,1,1,1,7000,2,,,,,,Tr___ng cây rau xanh,,,,North,15-44,5260223
3.63621E+14,2,36,2,30,2,12,3,0,3,,,,5,52,21,96,2,1,7000,2,,,,,,Bán hoa qu___,,,,North,15-44,5260223
3.63661E+14,3,36,2,40,2,9,2,0,1,,,,7,75,19,97,4,1,9000,1,,,,,,Công nhân may,,,,North,15-44,5260223
1.5138E+14,4,15,2,33,2,9,2,0,2,,,,6,63,1,1,1,2,,,,,,,,nông nghi___p,,,,North,15-44,5260223
3.53501E+14,1,35,2,37,2,12,3,0,1,,,,4,41,13,69,4,1,7000,1,,,,,,k___ toán xây d___ng,,,,North,15-44,5260223
3.53521E+14,3,35,2,34,2,12,4,0,3,,,,5,52,21,96,2,1,10000,2,,,,,,bán t___p hóa,,,,North,15-44,5260223
3.53501E+14,1,35,2,16,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.63621E+14,3,36,2,42,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
2.52281E+14,4,25,2,33,2,8,1,0,3,,,,5,52,9,56,4,1,10000,2,,,,,,t___ kinh doanh râu c___ qu___,,,,North,15-44,5260223
1.91691E+14,3,19,2,29,2,9,2,0,2,,,,6,61,1,1,1,1,2000,2,,,,,,Làm Nông Nghi___p Hái Chè,,,,North,15-44,5260223
2.42211E+14,6,24,2,39,2,8,2,0,1,2,,,6,61,1,1,4,1,0,2,,,,,,Chan Nuôi,,,,North,15-44,5260223
3.13161E+14,3,31,2,39,2,12,3,0,1,,,,7,75,3,14,6,1,6500,1,,,,,,công nhân may,,,,North,15-44,5260223
3.53511E+14,3,35,2,32,2,12,3,0,1,,,,4,41,14,82,4,1,10000,1,,,,,,nhân viên van phòng,,,,North,15-44,5260223
3.53511E+14,2,35,2,38,2,12,3,0,1,,,,5,52,19,97,4,1,6000,2,,,,,,làm spa,,,,North,15-44,5260223
2.21991E+14,2,22,2,32,2,1,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.33261E+14,3,33,2,38,2,12,3,0,3,,,,9,95,7,47,4,1,10000,2,,,,,,kinh doanh( bán bia),,,,North,15-44,5260223
1.4116E+14,1,14,2,44,2,5,1,0,3,,,,5,52,9,56,4,1,1500,2,6,63,1,1,4,bán t___p hóa,,chan nuôi,,North,15-44,5260223
3.63661E+14,1,36,2,16,2,11,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
2.22021E+14,2,22,2,20,2,9,2,0,1,,,,9,93,6,41,4,1,4000,2,,,,,,ph___ h___,,,,North,15-44,5260223
3.13121E+14,1,31,2,26,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.91641E+14,3,19,2,37,2,12,5,0,1,,,,4,43,4,35,5,1,4000,1,,,,,,Dánh Giá Ch___t l_____ng cty Than,,,,North,15-44,5260223
2.52381E+14,2,25,2,26,2,9,2,0,1,,,,9,93,6,41,4,1,5000,2,,,,,,ph___ Xây D___ng,,,,North,15-44,5260223
3.63621E+14,2,36,2,17,2,11,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.7148E+14,2,17,2,39,2,12,3,0,1,,,,9,96,21,96,4,1,3000,2,6,63,1,1,1,làm ch___i chít,,làm ru___ng,,North,15-44,5260223
3.63621E+14,3,36,2,39,2,9,2,0,2,,,,6,63,1,1,1,1,4000,2,,,,,,Ngh___ Nông,,,,North,15-44,5260223
1.2781E+13,1,1,2,16,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.7148E+14,3,17,2,34,2,12,3,0,1,,,,9,96,19,98,4,1,4600,2,6,63,1,1,1,làm ch___i,,làm ru___ng,,North,15-44,5260223
1.91691E+14,3,19,2,24,2,9,2,0,1,,,,9,92,1,1,4,1,500,2,,,,,,hái chè thuê,,,,North,15-44,5260223
3.63591E+14,2,36,2,41,2,2,0,0,1,2,,,6,61,1,1,4,1,200,2,7,75,19,97,4,Nông nghi___p,,công nhân,,North,15-44,5260223
1.4119E+14,4,14,2,40,2,0,0,0,3,,,,5,52,9,56,4,1,4000,2,6,63,1,1,4,bán hàng,,làm ru___ng,,North,15-44,5260223
3.63641E+14,3,36,2,39,2,9,2,0,1,2,,,7,75,19,97,4,1,500,2,,,,,,làm hoa t___i nhà,,,,North,15-44,5260223
3.63631E+14,3,36,2,25,2,12,3,0,3,,,,9,95,21,96,4,1,5000,2,,,,,,goi dau,,,,North,15-44,5260223
1.28211E+13,5,1,2,35,2,12,3,0,3,,,,9,95,9,56,2,1,7000,2,,,,,,Kinh doanh,,,,North,15-44,5260223
1.7148E+14,4,17,2,30,2,12,3,0,1,,,,9,96,21,94,4,1,6000,2,,,,,,công nhân may,,,,North,15-44,5260223
1.28211E+13,3,1,2,28,2,12,4,0,3,,,,9,95,7,47,2,1,10000,2,,,,,,kinh doanh,,,,North,15-44,5260223
2.21991E+14,2,22,2,38,2,12,3,0,1,,,,9,92,1,1,4,1,7000,2,,,,,,công nhân,,,,North,15-44,5260223
1.4119E+14,2,14,2,32,2,12,3,2,2,,,,9,92,1,1,4,1,3000,2,,,,,,làm ru___ng,,,,North,15-44,5260223
1.28211E+13,2,1,2,25,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.53531E+14,4,35,2,29,2,9,2,0,1,,,,9,95,21,96,4,1,3000,2,,,,,,bán cháo dinb d_____ng,,,,North,15-44,5260223
3.63631E+14,3,36,2,34,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.63631E+14,3,36,2,44,2,9,2,0,3,,,,7,75,21,96,4,1,2000,2,,,,,,Làm May t___i nhag,,,,North,15-44,5260223
1.01801E+13,3,1,2,24,2,12,3,0,3,,,,9,95,9,56,4,1,8000,2,,,,,,bán xôi,,,,North,15-44,5260223
3.63621E+14,2,36,2,36,2,9,2,0,2,,,,6,63,1,1,1,1,4000,2,,,,,,Làm ru___ng,,,,North,15-44,5260223
1.2721E+13,5,1,2,37,2,12,3,0,1,,,,7,75,19,97,4,1,6000,2,,,,,,th___ may gia công,,,,North,15-44,5260223
3.63641E+14,3,36,2,37,2,6,1,0,3,,,,9,95,1,3,4,1,6000,2,,,,,,ban hai san,,,,North,15-44,5260223
2.01871E+14,3,20,2,27,2,12,3,0,2,,,,6,61,1,1,1,1,20000,2,,,,,,Nông Nghi___p,,,,North,15-44,5260223
3.63561E+14,3,36,2,32,2,12,3,0,2,,,,6,63,1,1,1,1,5000,2,,,,,,Tr___ng cây,,,,North,15-44,5260223
1.2711E+13,2,1,2,27,2,12,4,4,3,,,,9,95,7,47,4,1,10000,2,,,,,,t__ kinh doanh _ ch___ c___a hàng t___p hóa,,,,North,15-44,5260223
3.63561E+14,1,36,2,20,2,9,2,0,1,,,,7,75,20,99,4,1,8000,1,,,,,,công nhân may,,,,North,15-44,5260223
3.13141E+14,1,31,2,23,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.01801E+13,2,1,2,18,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.7148E+14,3,17,2,38,2,12,3,0,3,,,,9,96,9,56,4,1,10000,2,,,,,,bán hàng n_____c,,,,North,15-44,5260223
3.63661E+14,3,36,2,36,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.63561E+14,3,36,2,40,2,9,2,0,1,,,,7,71,6,41,4,1,6000,1,,,,,,Ph___ h___,,,,North,15-44,5260223
1.514E+14,4,15,2,38,2,9,2,0,2,,,,6,61,1,1,1,1,0,2,,,,,,Nông Nghi___p,,,,North,15-44,5260223
2.42151E+14,2,24,2,44,2,6,1,0,2,,,,6,61,1,1,4,1,6000,2,7,71,6,41,4,Làm Nông,,Ph___ V___a,,North,15-44,5260223
3.13131E+14,5,31,2,27,2,12,3,0,1,,,,7,74,13,71,6,1,12000,1,,,,,,công nhân,,,,North,15-44,5260223
1.2771E+13,3,1,2,29,2,12,3,0,2,,,,6,63,1,1,1,2,,,,,,,,làm ru___ng,,,,North,15-44,5260223
1.01801E+13,3,1,2,40,2,12,3,0,3,,,,9,95,9,56,4,1,4000,2,,,,,,bán t___p hoá,,,,North,15-44,5260223
1.91701E+14,3,19,2,32,2,10,2,0,1,,,,5,52,9,56,4,1,5000,2,,,,,,Làm Nhân Viên quán an,,,,North,15-44,5260223
1.01801E+13,3,1,2,38,2,10,2,0,3,,,,9,95,9,56,2,1,5000,2,,,,,,bán t___p hoá,,,,North,15-44,5260223
3.13141E+14,2,31,2,36,2,12,3,0,1,,,,9,93,3,14,4,1,7000,1,,,,,,công nhân,,,,North,15-44,5260223
3.53501E+14,3,35,2,37,2,12,4,0,1,,,,4,41,14,82,5,1,10000,1,,,,,,nhân viên kho b___c,,,,North,15-44,5260223
3.13161E+14,3,31,2,33,2,12,3,0,1,,,,5,52,14,82,4,1,7000,1,,,,,,nhân viên bán hàng,,,,North,15-44,5260223
1.0088E+14,3,10,2,25,2,9,2,0,2,,,,6,63,1,1,4,2,,,,,,,,làm ru___ng,,,,North,15-44,5260223
1.91721E+14,3,19,2,29,2,9,2,0,1,,,,8,82,3,32,6,1,1500,1,,,,,,làm công nhân di___n t___,,,,North,15-44,5260223
3.13121E+14,2,31,2,42,2,12,3,0,1,,,,9,93,3,14,6,1,8000,1,,,,,,công nhân,,,,North,15-44,5260223
1.2721E+13,3,1,2,29,2,12,3,0,3,,,,7,75,19,98,2,1,6000,2,,,,,,Th___ may,,,,North,15-44,5260223
3.33231E+14,3,33,2,33,2,12,5,4,1,,,,4,41,20,99,5,1,5000,1,,,,,,nhân viên nhà n_____c,,,,North,15-44,5260223
3.63621E+14,3,36,2,41,2,9,2,0,3,,,,5,52,21,96,4,1,10000,2,,,,,,Bán g___o,,,,North,15-44,5260223
3.63591E+14,4,36,2,32,2,12,3,2,3,,,,5,52,9,56,4,1,6000,2,,,,,,bán hàng an,,,,North,15-44,5260223
3.63601E+14,3,36,2,38,2,12,3,0,2,,,,6,63,1,1,1,1,0,2,,,,,,Làm ru___ng tr___ng lúa,,,,North,15-44,5260223
1.2781E+13,3,1,2,40,2,12,3,0,2,,,,9,95,9,56,1,1,8000,2,,,,,,bán tr___ng,,,,North,15-44,5260223
1.2751E+13,3,1,2,40,2,12,3,0,3,,,,9,95,21,96,2,1,5000,2,,,,,,bán hàng qu___n áo,,,,North,15-44,5260223
1.2711E+13,4,1,2,37,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.33261E+14,3,33,2,36,2,12,4,0,2,,,,6,61,1,1,2,1,6000,2,,,,,,tr___ng cham sóc cây c___nh,,,,North,15-44,5260223
3.53521E+14,2,35,2,27,2,12,3,0,1,3,,,7,75,3,14,4,1,5000,2,,,,,,th___ may t___i nhà,,,,North,15-44,5260223
1.01801E+13,3,1,2,35,2,12,3,0,2,,,,9,95,1,1,4,1,35000,2,,,,,,bán rau,,,,North,15-44,5260223
3.33321E+14,2,33,2,29,2,12,4,4,3,,,,9,95,17,86,2,1,5000,2,,,,,,bán thu___c,,,,North,15-44,5260223
1.0088E+14,3,10,2,15,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
2.52301E+14,3,25,2,25,2,12,3,0,1,,,,7,75,19,97,4,1,4800,2,,,,,,công nhân,,,,North,15-44,5260223
1.0088E+14,4,10,2,32,2,7,1,0,2,,,,6,63,1,1,1,2,,,9,95,9,56,4,nông nghi___p,,bán hoa qu___,,North,15-44,5260223
3.53471E+14,2,35,2,37,2,12,5,0,1,,,,4,43,6,43,4,1,8500,1,,,,,,k___ toán Cty xây d___ng,,,,North,15-44,5260223
3.13161E+14,2,31,2,27,2,12,5,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.4125E+14,3,14,2,30,2,12,3,0,3,,,,9,95,19,98,4,1,4000,2,,,,,,kinh doanh d___ g___,,,,North,15-44,5260223
2.42231E+14,3,24,2,38,2,6,1,0,2,,,,6,62,1,1,1,1,0,2,9,95,7,47,2,chan nuôi tr___ng tr___t,,buôn ph___ li___u,,North,15-44,5260223
3.33261E+14,1,33,2,41,2,12,3,2,3,,,,9,95,7,47,4,1,10000,2,,,,,,t___ kinh doanh. ch___ c___a hàng phân bón thu___c tr___ sâu b___o v___ th___c v___t,,,,North,15-44,5260223
3.53501E+14,5,35,2,33,2,12,3,0,1,2,,,7,75,3,14,4,1,10000,1,6,63,1,1,1,công nhân may,,làm ru___ng,,North,15-44,5260223
3.63661E+14,3,36,2,30,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.01801E+13,4,1,2,32,2,10,2,0,3,,,,9,95,9,56,2,1,5000,2,,,,,,bán d___u,,,,North,15-44,5260223
3.33261E+14,4,33,2,36,2,12,3,0,3,,,,9,95,19,98,4,1,9000,2,,,,,,bán hàng t___p hoá,,,,North,15-44,5260223
1.2741E+13,2,1,2,28,2,12,4,4,3,,,,9,95,17,86,4,1,10000,2,,,,,,Ba__n Ha__ng D______c Phâ__m ( ch___ kinh doanh),,,,North,15-44,5260223
3.63631E+14,2,36,2,23,2,12,5,0,3,,,,5,52,17,86,4,1,3000,2,,,,,,bán hàng,,,,North,15-44,5260223
3.33281E+14,2,33,2,31,2,12,4,4,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.63661E+14,3,36,2,29,2,12,5,0,1,3,,,9,96,9,56,4,1,5500,2,,,,,,nhân viên bán hàng,,,,North,15-44,5260223
1.0088E+14,1,10,2,20,2,9,2,0,1,,,,9,95,7,47,4,1,1200,2,6,63,1,1,1,Làm Mát xa,,Làm Nông Nghi___p,,North,15-44,5260223
3.53511E+14,3,35,2,30,2,12,3,2,1,,,,7,75,3,14,2,1,5000,2,,,,,,th___ may,,,,North,15-44,5260223
1.28211E+13,2,1,2,16,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.2741E+13,3,1,2,32,2,12,3,0,1,,,,7,75,3,14,4,1,6000,2,,,,,,công nhân may,,,,North,15-44,5260223
3.53521E+14,3,35,2,30,2,12,3,0,2,,,,6,63,1,1,4,1,6000,2,,,,,,nông dân,,,,North,15-44,5260223
2.01861E+14,2,20,2,42,2,5,1,0,2,,,,6,63,1,1,1,1,500,2,,,,,,làm ru___ng,,,,North,15-44,5260223
1.4122E+14,3,14,2,17,2,11,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.63651E+14,2,36,2,32,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.33301E+14,2,33,2,23,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
2.21991E+14,1,22,2,23,2,12,3,0,1,,,,9,95,1,2,4,1,8000,1,,,,,,công nhân,,,,North,15-44,5260223
3.63631E+14,1,36,2,44,2,12,3,0,1,,,,4,41,13,70,4,1,8500,1,,,,,,Nhân viên ki___m hàng,,,,North,15-44,5260223
3.33261E+14,3,33,2,37,2,12,4,0,1,,,,7,75,3,32,6,1,7500,1,,,,,,công nhân,,,,North,15-44,5260223
3.13121E+14,2,31,2,30,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.5132E+14,3,15,2,33,2,12,4,2,1,,,,3,32,17,86,4,1,6000,1,,,,,,phòng khám t__ nhân,,,,North,15-44,5260223
2.01781E+14,2,20,2,15,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.2781E+13,5,1,2,33,2,12,3,1,1,,,,7,75,19,97,4,1,3000,2,,,,,,làm tam,,,,North,15-44,5260223
1.25009E+13,3,1,2,38,2,12,3,0,2,3,,,9,95,7,47,2,1,5000,2,6,61,1,1,1,mua sa__t vu__n,,chan nuôi l___n,,North,15-44,5260223
3.13161E+14,3,31,2,27,2,12,3,0,1,,,,7,75,3,14,6,1,7000,1,,,,,,công nhân,,,,North,15-44,5260223
1.2811E+13,4,1,2,39,2,12,3,0,2,,,,6,63,1,1,1,1,2000,2,,,,,,La__m ruô__ng,,,,North,15-44,5260223
3.33251E+14,1,33,2,25,2,12,4,4,3,,,,9,95,17,86,4,1,12000,2,,,,,,"t___ kinh doanh,ch___ c___a hàng thu___c tây",,,,North,15-44,5260223
3.63611E+14,3,36,2,34,2,12,3,0,1,,,,7,75,3,14,4,1,7500,1,,,,,,công nhân may,,,,North,15-44,5260223
1.01801E+13,4,1,2,33,2,12,3,0,3,,,,9,95,9,56,2,1,5000,2,,,,,,bán cá,,,,North,15-44,5260223
1.2751E+13,3,1,2,44,2,10,3,0,3,,,,9,95,19,97,4,1,2000,2,,,,,,bán hàng t___p hoá t___i nhà,,,,North,15-44,5260223
3.13111E+14,1,31,2,22,2,12,3,0,1,,,,7,75,3,15,6,1,7000,1,,,,,,công nhân,,,,North,15-44,5260223
2.52321E+14,3,25,2,19,2,12,3,0,1,,,,9,93,3,26,6,1,6000,1,,,,,,làm công nhân di___n t___,,,,North,15-44,5260223
3.63591E+14,1,36,2,22,2,9,2,0,3,,,,9,96,21,96,4,1,8000,2,,,,,,kinh doanh spa,,,,North,15-44,5260223
1.7148E+14,3,17,2,39,2,12,3,0,1,2,,,9,96,19,98,4,1,2100,2,6,63,1,1,1,làm ch___i chít,,làm ru___ng,,North,15-44,5260223
2.01831E+14,3,20,2,26,2,10,2,0,2,,,,9,92,1,1,4,2,,,,,,,,làm ru___ng,,,,North,15-44,5260223
1.4125E+14,5,14,2,38,2,9,2,0,2,3,,,6,61,1,1,4,1,6000,2,7,75,21,96,4,nông nghi___p,,s___a ch___a qu___n áo,,North,15-44,5260223
1.01801E+13,2,1,2,42,2,12,3,0,3,,,,7,73,19,97,4,1,5000,2,,,,,,"nhân viên làm thuê ___ 
 bát tràng",,,,North,15-44,5260223
2.52321E+14,3,25,2,38,2,9,2,0,2,,,,6,61,1,1,2,1,0,2,9,93,21,96,2,Nông Nghi___p,,Khoan Gi___ng,,North,15-44,5260223
3.63611E+14,2,36,2,28,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.63631E+14,3,36,2,40,2,12,5,4,1,,,,2,23,16,85,5,1,7000,1,,,,,,giáo viên,,,,North,15-44,5260223
1.2771E+13,3,1,2,26,2,12,3,0,1,,,,7,75,19,98,4,1,5000,2,,,,,,công nhân may,,,,North,15-44,5260223
1.2791E+13,2,1,2,36,2,12,3,0,1,,,,7,75,19,98,4,1,5000,2,,,,,,nh___n may t___i nhà,,,,North,15-44,5260223
1.514E+14,3,15,2,39,2,6,1,0,2,,,,6,61,1,1,1,1,0,2,6,61,1,1,1,Nông nghi___p,,"Ai Thuê gì làm d___y nh__ phát c___ d___i , c___y",,North,15-44,5260223
2.01871E+14,3,20,2,34,2,9,2,0,2,,,,6,61,1,1,1,1,0,2,,,,,,Làm Ru___ng,,,,North,15-44,5260223
3.63561E+14,2,36,2,22,2,9,2,0,1,,,,7,75,20,99,4,1,7000,1,,,,,,Công nhân may,,,,North,15-44,5260223
3.63661E+14,3,36,2,32,2,12,3,0,3,,,,9,95,7,47,4,1,18000,2,,,,,,Buôn bán qu___n áo,,,,North,15-44,5260223
3.53471E+14,2,35,2,36,2,12,3,0,3,,,,5,52,9,56,2,1,20000,2,,,,,,bán hàng an,,,,North,15-44,5260223
2.52371E+14,2,25,2,18,2,12,3,2,1,,,,7,73,3,14,6,1,6000,1,,,,,,Làm May,,,,North,15-44,5260223
1.0088E+14,3,10,2,29,2,0,0,0,2,,,,6,63,1,1,1,2,,,,,,,,làm N____ng,,,,North,15-44,5260223
1.2781E+13,4,1,2,37,2,12,3,0,2,,,,9,96,21,96,4,1,4000,2,,,,,,xúc phân thuê,,,,North,15-44,5260223
3.13161E+14,2,31,2,42,2,9,2,0,1,,,,7,75,19,98,4,1,5000,2,,,,,,Làm may m___c,,,,North,15-44,5260223
3.63561E+14,2,36,2,36,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.016E+13,1,1,2,44,2,12,3,0,1,,,,7,75,19,98,4,1,7000,1,,,,,,công nhân,,,,North,15-44,5260223
2.01871E+14,3,20,2,27,2,12,3,0,2,,,,6,61,1,1,4,1,0,2,,,,,,Tr___ng Tr___t,,,,North,15-44,5260223
1.4125E+14,3,14,2,36,2,12,3,0,3,,,,9,95,19,98,4,1,7000,2,,,,,,may m___c,,,,North,15-44,5260223
3.63611E+14,3,36,2,29,2,12,3,3,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.5138E+14,2,15,2,37,2,4,0,0,2,,,,6,61,1,1,1,1,0,2,,,,,,Làm Nông Nghi___p,,,,North,15-44,5260223
1.2751E+13,2,1,2,29,2,12,4,4,3,,,,9,95,17,86,4,1,5000,2,,,,,,bán thu___c,,,,North,15-44,5260223
1.2771E+13,3,1,2,36,2,12,3,0,1,,,,7,75,19,98,2,1,5000,2,,,,,,công nhân may,,,,North,15-44,5260223
3.33231E+14,4,33,2,38,2,12,4,4,3,,,,9,95,17,86,2,1,6000,2,,,,,,bán thu___c tây,,,,North,15-44,5260223
1.91721E+14,3,19,2,43,2,4,1,0,1,,,,9,93,3,32,4,1,6000,2,,,,,,làm công an l____ng,,,,North,15-44,5260223
2.01781E+14,3,20,2,40,2,12,3,0,3,,,,9,95,7,47,2,1,10000,2,,,,,,Buôn Bán Th___c An Gia Súc,,,,North,15-44,5260223
1.5138E+14,2,15,2,22,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
3.33261E+14,4,33,2,33,2,12,3,0,1,,,,5,52,19,97,4,1,10000,2,,,,,,nhân viên bán hàng,,,,North,15-44,5260223
3.33321E+14,3,33,2,35,2,12,3,1,1,,,,7,75,19,97,4,1,5000,2,,,,,,may,,,,North,15-44,5260223
3.63561E+14,2,36,2,28,2,12,3,0,3,,,,5,52,7,47,4,1,13000,2,,,,,,Bán qu___n áo,,,,North,15-44,5260223
2.01871E+14,2,20,2,44,2,11,2,0,2,,,,6,61,1,1,1,1,10000,2,6,61,1,1,1,làm nông,,tr___ng na,,North,15-44,5260223
1.2801E+13,3,1,2,43,2,12,3,0,2,,,,9,95,3,16,4,1,15000,2,,,,,,s__n mài,,,,North,15-44,5260223
1.4125E+14,2,14,2,39,2,9,2,0,2,,,,6,61,1,1,4,1,4000,2,,,,,,ngông nghi___p,,,,North,15-44,5260223
3.63591E+14,2,36,2,44,2,12,3,0,2,,,,6,63,1,1,4,2,,,,,,,,lam nong,,,,North,15-44,5260223
1.71581E+14,2,17,2,16,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
2.52381E+14,3,25,2,43,2,9,2,0,1,,,,9,93,6,41,4,1,4000,2,6,63,1,1,1,Làm Ph___ Xây D___ng,,Làm Ru___ng,,North,15-44,5260223
1.01801E+13,2,1,2,41,2,12,3,0,3,,,,9,95,7,47,4,1,3000,2,,,,,,t___p hoá,,,,North,15-44,5260223
3.63621E+14,3,36,2,44,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.91701E+14,4,19,2,44,2,5,1,0,2,,,,6,61,1,1,1,1,2000,2,,,,,,nông nghoeepj,,,,North,15-44,5260223
3.63621E+14,3,36,2,42,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,5260223
1.016E+13,2,1,2,43,2,12,4,2,3,,,,7,75,19,97,4,1,5000,2,,,,,,t___ làm ch____ hi___u may tai nhà,,,,North,15-44,5260223
